date,user_id,text,url,renderedContent,user_name,user_followers,replyCount,retweet-count,likeCount,quoteCount,lang,conversationId,outlinks,source,is_retweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,user_location,hashtags,cashtags,mentionedUsers,outlinks,tcooutlinks,sourceLabel
2022-06-01 23:59:13+00:00,1532149802187870209,"It cost $15M to 💩 in someone’s 🛏 
#JohnnyDepp #AmberHeard #JohnnyDeppVerdict #deppvsheardtrial #JusticeForJohhnyDepp",https://twitter.com/ashesh_as69/status/1532149802187870209,"It cost $15M to 💩 in someone’s 🛏 
#JohnnyDepp #AmberHeard #JohnnyDeppVerdict #deppvsheardtrial #JusticeForJohhnyDepp",ashesh_as69,14,0,0,0,0,en,1532149802187870209,,,,,,,,,,"['JohnnyDepp', 'AmberHeard', 'JohnnyDeppVerdict', 'deppvsheardtrial', 'JusticeForJohhnyDepp']",,,,,Twitter for iPhone
2022-06-01 23:59:13+00:00,1532149800707182593,"Johnny Depp when he sees Amber Heard 
#DeppVsHeard https://t.co/z6ma3Fl2jQ",https://twitter.com/pavmgmt_/status/1532149800707182593,"Johnny Depp when he sees Amber Heard 
#DeppVsHeard https://t.co/z6ma3Fl2jQ",pavmgmt_,98,0,0,0,0,en,1532149800707182593,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1532149771267411969/pu/img/neWF2tzTsI7e95PV.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1532149771267411969/pu/pl/hfVrzMIrVRJTxNrb.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1532149771267411969/pu/vid/576x270/wbQt35EtAREd5QVG.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1532149771267411969/pu/vid/770x360/F7nr_bF6klZ5O3Ca.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1532149771267411969/pu/vid/1280x598/NEVOoBstPpkJSOgW.mp4?tag=12', bitrate=2176000)], duration=6.32, views=180)]",,,,,,,,['DeppVsHeard'],,,,,Twitter for Android
2022-06-01 23:59:13+00:00,1532149800447131649,A sorte do Johnny Depp é que nos EUA não tem um STF,https://twitter.com/oiIuiz/status/1532149800447131649,A sorte do Johnny Depp é que nos EUA não tem um STF,oiIuiz,286275,147,1423,15880,48,pt,1532149800447131649,,,,,,,,,,,,,,,Twitter for Android
2022-06-01 23:59:13+00:00,1532149800447070208,"@Johnnydepp__ll We knew you'd win! We love you Johnny, from Philippines! 🇵🇭",https://twitter.com/zoyasanada/status/1532149800447070208,"@Johnnydepp__ll We knew you'd win! We love you Johnny, from Philippines! 🇵🇭",zoyasanada,1,0,0,0,0,en,1532088354623594496,,,,,1.5320883546235945e+18,https://twitter.com/Johnnydepp__ll,"[User(username='Johnnydepp__ll', id=1252480754048786436, displayname='Johnny Depp', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='Johnnydepp__ll', id=1252480754048786436, displayname='Johnny Depp', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android
2022-06-01 23:59:12+00:00,1532149796584230915,I thought Johnny depp was gonna get 100 mil on this case… They just wasted everyone’s time over $15 mil? Justice has been denied. Tell me I’m wrong 🙎🏼‍♀️,https://twitter.com/JulianFairbanks/status/1532149796584230915,I thought Johnny depp was gonna get 100 mil on this case… They just wasted everyone’s time over $15 mil? Justice has been denied. Tell me I’m wrong 🙎🏼‍♀️,JulianFairbanks,974,0,0,0,0,en,1532149796584230915,,,,,,,,,,,,,,,Twitter Web App
2022-06-01 23:59:11+00:00,1532149794868629504,"Instead of #BelieveAllWomen, how about we #BelieveNoOne?

Everyone has a propensity for lying, everyone is capable of anything. That has to be something we take into account!

#IBelieveAllWomen #AmberHeard #JohnnyDepp",https://twitter.com/theirkedjerk/status/1532149794868629504,"Instead of #BelieveAllWomen, how about we #BelieveNoOne?

Everyone has a propensity for lying, everyone is capable of anything. That has to be something we take into account!

#IBelieveAllWomen #AmberHeard #JohnnyDepp",theirkedjerk,0,1,0,0,0,en,1532149794868629504,,,,,,,,,,"['BelieveAllWomen', 'BelieveNoOne', 'IBelieveAllWomen', 'AmberHeard', 'JohnnyDepp']",,,,,Twitter Web App
2022-06-01 23:59:11+00:00,1532149793618677761,@HarryPotterFilm they cleared Johnny Depp! Give him back the Grindewald role!,https://twitter.com/man_EE/status/1532149793618677761,@HarryPotterFilm they cleared Johnny Depp! Give him back the Grindewald role!,man_EE,940,0,0,0,0,en,1532149793618677761,,,,,,,"[User(username='HarryPotterFilm', id=46475424, displayname='Harry Potter Film', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='HarryPotterFilm', id=46475424, displayname='Harry Potter Film', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Tweetbot for iΟS
2022-06-01 23:59:11+00:00,1532149792901431297,"🌐🔲🌐 #DeppVsHeard 🌐🔲🌐

CONGRATULATIONS JOHNNY 
Johnny Depp was Defamed. 

#JohnnyDeppVsAmberHeard 
#JohnnyDepp #AmberHeard https://t.co/jlsh4RryDR",https://twitter.com/JECallaghan1/status/1532149792901431297,"🌐🔲🌐 #DeppVsHeard 🌐🔲🌐

CONGRATULATIONS JOHNNY 
Johnny Depp was Defamed. 

#JohnnyDeppVsAmberHeard 
#JohnnyDepp #AmberHeard twitter.com/washingtonpost…",JECallaghan1,1885,0,0,1,0,en,1532149792901431297,['https://twitter.com/washingtonpost/status/1532144558083022848'],,,https://twitter.com/washingtonpost/status/1532144558083022848,,,,,,"['DeppVsHeard', 'JohnnyDeppVsAmberHeard', 'JohnnyDepp', 'AmberHeard']",,,['https://twitter.com/washingtonpost/status/1532144558083022848'],['https://t.co/jlsh4RryDR'],Twitter Web App
2022-06-01 23:59:10+00:00,1532149789818769410,Que bacan por #JohnnyDepp,https://twitter.com/DrJorgeMoscoso/status/1532149789818769410,Que bacan por #JohnnyDepp,DrJorgeMoscoso,734,0,0,0,0,es,1532149789818769410,,,,,,,,,,['JohnnyDepp'],,,,,Twitter for Android
2022-06-01 23:59:10+00:00,1532149789269409793,"@AnnOlivarius @JulieSLalonde @karachiiite She only cut his finger off and bought him a knife for his birthday. I truly believe her plan was to kill him and claim self defence.  

Johnny Depp was a luck man to escape that evil woman.",https://twitter.com/EastCoast_news/status/1532149789269409793,"@AnnOlivarius @JulieSLalonde @karachiiite She only cut his finger off and bought him a knife for his birthday. I truly believe her plan was to kill him and claim self defence.  

Johnny Depp was a luck man to escape that evil woman.",EastCoast_news,3,0,0,1,0,en,1532098780241305603,,,,,1.532112826520699e+18,https://twitter.com/AnnOlivarius,"[User(username='AnnOlivarius', id=1243503134, displayname='Dr. Ann Olivarius', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JulieSLalonde', id=258135801, displayname='Julie S. Lalonde', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='karachiiite', id=994181600, displayname='Iman Sultan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='AnnOlivarius', id=1243503134, displayname='Dr. Ann Olivarius', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JulieSLalonde', id=258135801, displayname='Julie S. Lalonde', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='karachiiite', id=994181600, displayname='Iman Sultan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android
