UserName,Embedded_text,Likes,Retweets,Tweet URL
@mindless_umar,"Zamany me hugs sy zyada drugs available hain
2
11",,11,https://twitter.com/mindless_umar/status/1527767364791574528
@mindless_umar,"In case no one told you today, you are beautiful as you are 
3
1
17",1,17,https://twitter.com/mindless_umar/status/1527689227185573889
@mindless_umar,"Send jummah snaps 
4
1
13",1,13,https://twitter.com/mindless_umar/status/1527599135351656448
@mindless_umar,"Multani's never disappoint
2
10",,10,https://twitter.com/mindless_umar/status/1527658973385605120
@mindless_umar,"Happy Friday cuties>3
11",,11,https://twitter.com/mindless_umar/status/1527581855297544193
@mindless_umar,"Avi +1
5
13",,13,https://twitter.com/mindless_umar/status/1527699430102605826
@mindless_umar,"Aj phr tu ik guman aj phr tu shairi
7",,7,https://twitter.com/mindless_umar/status/1527782288389447680
@mindless_umar,"Kehny ko jashn e baharan hai
2
6",,6,https://twitter.com/mindless_umar/status/1527766914193399808
@mindless_umar,1,,,https://twitter.com/mindless_umar/status/1527763466353840129
@ufr1,Forecast 42 degrees. Plan for 18 holes with 7 x 500ml bottles of water ,,,https://twitter.com/ufr1/status/1525610873217241088
@ufr1,"Asked a patwari to comment on the pyaz & kukkri ka rate as he’s been bugging me with ‘mehngai mehngai’ shit for 3 years.. the guy talked from 1947 to the breaking of bangladesh and what not but wouldn’t answer the basic question.. 
Moral: patwari la ilaaj hai.",,,https://twitter.com/ufr1/status/1525934586198384640
@ufr1,"Aey lo.. 
@adnanactor
 akal fail honay ka koi time nahi hota
Tee
@_TeeKhan_
 · May 16
Adnan Siddiqui meets senior actor in London
Show this thread",,,https://twitter.com/ufr1/status/1526240326041600003
@ufr1,Just saw a detailed news report on “شہری ٹھنڈی مشروبات پی رہے ہیں” ,,,https://twitter.com/ufr1/status/1526530848463396864
@ufr1,"The end of the cigarette fell off.. picked it up with a tissue & pressed it tight to put it out.. then after a minute or 2 noticed the tissue burning.. now the bed-sheet looks like this.. what to do now? 
1",,,https://twitter.com/ufr1/status/1527005241803444224
@ufr1,Did these bastards just ban imported cigarettes? This means war! ,,,https://twitter.com/ufr1/status/1527331503826694144
@ufr1,Lets hope these last longer than the bhikari govt. Karo ban.. har ghar se dunhill niklay ga,,,https://twitter.com/ufr1/status/1527619268107714560
@Saif7219,"Emotional Video

Bohat zyada emotional video

Phir aati he Aamir Liaquat ki apologize wali video
5",,5,https://twitter.com/Saif7219/status/1525776985556930561
@Saif7219,"""Aur bhalai or burai barabar nahi hoskti, to (sakhti kalami ka) aese tareeqay se jawab do, jo bohat acha ho(aisa karne se tum dekho gay) ky jisme or tum mein dushmani thi goya wo tumahar garam josh dost hai"".

(Surah Fussilat Ayat 34)
3",,3,https://twitter.com/Saif7219/status/1526208615861956611
@Saif7219,"أَسْتَغْفِرُ اللّٰهَ 

“I ask forgiveness from Allah”.
3",,3,https://twitter.com/Saif7219/status/1526234958255243266
@Saif7219,"Screenshots don't scare me. I know what I said and Ima still lie
1
7",,7,https://twitter.com/Saif7219/status/1526996911668051968
@Saif7219,"It the end of the day, it's only you and your pending assignments
6",,6,https://twitter.com/Saif7219/status/1526996724203528192
@Saif7219,"I can't wait to get married and not invite people who thought they were coming lmao
2",,2,https://twitter.com/Saif7219/status/1526996693526495233
@Saif7219,"Imran Khan to Imported Government right now: #SupremeCourt
2
16",2,16,https://twitter.com/Saif7219/status/1527602843779317766
@Saif7219,"Lotayyyyyyyyyy!
7",,7,https://twitter.com/Saif7219/status/1527600330271252480
@Saif7219,"Qabool he!
Qabool he!
Qabool he!

Nahi parhna tha... Ab to ban gyi ho tum meri beghum
7",,7,https://twitter.com/Saif7219/status/1527731334415716352
