UserName,Embedded_text,Likes,Retweets,Tweet URL
@kazimhc19,"وزیراعظم شہباز شریف کی حکومت بجلی کے بحران کا مسئلہ کب تک حل کرسکتی؟لوڈشیڈنگ کہ سابقہ رکارڈ ٹوٹ چکے ہیں۔ کراچی سمیت پاکستان میں لوڈشیڈنگ، گرمی نے عوام کو عذاب میں مبتلا کردیا ہےآپ کے علائقے میں کتنے گھنٹے لوڈشیڈنگ ہورہی ہے؟
@Xadeejournalist
 @MJibranNasir
#ke_shameful_services
1",,1,https://twitter.com/kazimhc19/status/1524970296125661192
@kazimhc19,"خان صاحب آج سیالکوٹ میں ایک بار پھر گالم گلوچ، طنز، نام بگاڑنے کی سیاست کو فروغ دے رہے۔۔خان صاحب نے آصف زرداری کو بیماری، نواز شریف کو چور، مولانا فضل رحمان کو ڈیزل اور شہباز شریف کو Cherry Blossomبول کر مخاطب کیا۔ کیا اس طرح کی سیاست سے کوئی بہتری آسکتی؟
#SialkotJalsa #ImranKhan
1
6",,6,https://twitter.com/kazimhc19/status/1525518505302446080
@kazimhc19,"اس سال سردی کہ فوری بعد گرمیوں میں داخل ہوگئے ہیں جس کہ باعث درجہ حرارت ہر دن کہ ساتھ اوپر جارہا ہے اس گرمی سے بچنے کا ایک ہی حل ہے اور وہ ہے درخت لگانا!نیم، شیشم، پیپل، بوہڑ وغیرہ لگائیں اور گرمی کو بھگائیں۔۔درخت آپ کی نسلوں کا بھی ضامن ہے  
#Pakistan #ClimateCrisis #Karachi
8",,8,https://twitter.com/kazimhc19/status/1525497680537042944
@kazimhc19,"Sad to hear the news of Andrew Symonds  We lost a gem, condolences for his family 
#RIPRoy
2",,2,https://twitter.com/kazimhc19/status/1525733860469878785
@kazimhc19,"نُوقِ نِیزہ پر حُسین کہ سَر کو  تلاوت کرتے بھی دیکھا
حُسین کہ مُوجزوں میں سے اِک یہ مُوجزہ بِھی دِیکھا
Kazim Hussain Channa 
1
9",1,9,https://twitter.com/kazimhc19/status/1525771267365867520
@kazimhc19,"عمران خان کے خدشات کو نظر انداز کرنا بیوقوفی میں شمار ہو سکتا ہے۔۔خدا خان صاحب کو لمبی زندگی دیں اور ساتھ ہی ساتھ ان کو یہ توفیق بھی دیں آخر ان کی جان کو کونسی قوتوں سے خطرہ ہے؟ اس سے قبل بہت دیر ہوجائے۔۔
#imrankhanPTI #SialkotJalsa
2",,2,https://twitter.com/kazimhc19/status/1525733624867332096
@kazimhc19,"سیاسی قیادتیں منجن بیچنے میں مصروف ہیں، عوام کہ لیے کوئی واضع پالیسی اور رلیف نہیں!
#imrankhanPTI #bilawalBhutto #MaryamNawazSharif #Pakistan
1",,1,https://twitter.com/kazimhc19/status/1525875970275672066
@kazimhc19,"بم دھماکے میں مرنے والوں کو شہدا کا لقب دے کر حکومتی نا اہلی چھپائی نہیں جاسکتی۔
#Karachiblast
6",,6,https://twitter.com/kazimhc19/status/1526290093534765062
@kazimhc19,"وزیراعظم شہباز شریف نے کہا تھا وہ کپڑے بیچ کر آٹا سستہ کرینگے پر ابھی تک آٹا سستہ نہیں ہوا، آخر عوام کس کی طرف دیکھے؟ لوگ ایک وقت کی روٹی کہ لیے بھی پریشان ہیں خدا راہ ان سے یہ ایک وقت کی روٹی نہ چھینی جائے
#ShehbazSharif #Pakistan
1
5",1,5,https://twitter.com/kazimhc19/status/1526211217706082310
@kazimhc19,"اس شدید گرمی میں نئی حکومت نے عوام کو لوڈشیڈنگ کہ عذاب میں مبتلا کردیا ہے
#Pakistan
3",,3,https://twitter.com/kazimhc19/status/1526196865527697409
@kazimhc19,"کرسی ہے تمہارا جنازہ تو نہیں،
کچھ کر نہیں سکتے تو اتر کیوں نہیں جاتے!
#Karachiblast
11",,11,https://twitter.com/kazimhc19/status/1526290618087096321
@kazimhc19,"اس تصویر سے اہل دل کا جگر کٹ گیا ہے۔۔حکومتی نااہلی کی وجہ سے اس معصوم بچے کہ لیے ہمیشہ کہ لیے دعا کہ دروازے بند ہوگئے اس معصوم بچے کی ماں نہ رہی 
#KarachiBlast
1
4
16",4,16,https://twitter.com/kazimhc19/status/1526356085459787782
@kazimhc19,"آج سندھ حکومت نے اساتذہ کی بھرتی کہ لیے پالیسی میں مزید نرمی کردی، امید ہے نئے اساتذہ تعلیم کی بہتری میں اپنا کردار نبھانے کی پوری کوشش کرینگے۔۔یاد رہے ایک استاد مستقبل کی ایک پوری نسل تیار کرتا ہے، بچوں کا مستقبل آپ کہ ہاتھوں میں ہے
#PST #jest #SindhGovt
1
7",1,7,https://twitter.com/kazimhc19/status/1526540080868884480
@kazimhc19,"گِرنے میں آج بھی ڈالر دوسرے نمبر پر موجود ہے 
#Dollar
2",,2,https://twitter.com/kazimhc19/status/1526595368863076352
@kazimhc19,"پاکستان کی سیاست اور سرکس میں اب کوئی واضع فرق نہیں رہا۔
#SupremeCourt #PunjabAssembly
2",,2,https://twitter.com/kazimhc19/status/1526572387109588992
@kazimhc19,"ڈالر کی ڈبل سنچری مکمل  
Economy Tabah dyy
#Dollar
1
2",,2,https://twitter.com/kazimhc19/status/1526545752503328771
@kazimhc19,"Heat stroke 
10",,10,https://twitter.com/kazimhc19/status/1526982250725888008
