UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
𝚞𝚣𝚊𝚒𝚛,@ufr1,2022-05-14T22:55:51.000Z,"𝚞𝚣𝚊𝚒𝚛
@ufr1
·
May 15",Forecast 42 degrees. Plan for 18 holes with 7 x 500ml bottles of water ,😁 ⛳,,,,[],https://twitter.com/ufr1/status/1525610873217241088
𝚞𝚣𝚊𝚒𝚛,@ufr1,2022-05-15T20:22:10.000Z,"𝚞𝚣𝚊𝚒𝚛
@ufr1
·
May 16","Asked a patwari to comment on the pyaz & kukkri ka rate as he’s been bugging me with ‘mehngai mehngai’ shit for 3 years.. the guy talked from 1947 to the breaking of bangladesh and what not but wouldn’t answer the basic question.. 
Moral: patwari la ilaaj hai.",,,,,[],https://twitter.com/ufr1/status/1525934586198384640
𝚞𝚣𝚊𝚒𝚛,@ufr1,2022-05-16T16:37:04.000Z,"𝚞𝚣𝚊𝚒𝚛
@ufr1
·
May 16","Aey lo.. 
@adnanactor
 akal fail honay ka koi time nahi hota
Tee
@_TeeKhan_
 · May 16
Adnan Siddiqui meets senior actor in London
Show this thread",,,,,"['https://pbs.twimg.com/profile_images/1522906283027873792/PKTsIn4d_mini.jpg', 'https://pbs.twimg.com/media/FS4gq99WYAQ9BrB?format=jpg&name=small']",https://twitter.com/ufr1/status/1526240326041600003
𝚞𝚣𝚊𝚒𝚛,@ufr1,2022-05-17T11:51:30.000Z,"𝚞𝚣𝚊𝚒𝚛
@ufr1
·
May 17",Just saw a detailed news report on “شہری ٹھنڈی مشروبات پی رہے ہیں” ,😂,,,,[],https://twitter.com/ufr1/status/1526530848463396864
𝚞𝚣𝚊𝚒𝚛,@ufr1,2022-05-18T19:16:34.000Z,"𝚞𝚣𝚊𝚒𝚛
@ufr1
·
May 19","The end of the cigarette fell off.. picked it up with a tissue & pressed it tight to put it out.. then after a minute or 2 noticed the tissue burning.. now the bed-sheet looks like this.. what to do now? 
1",🤔,1,,,['https://pbs.twimg.com/media/FTEDKkOXoAIqfQk?format=jpg&name=small'],https://twitter.com/ufr1/status/1527005241803444224
𝚞𝚣𝚊𝚒𝚛,@ufr1,2022-05-19T16:53:01.000Z,"𝚞𝚣𝚊𝚒𝚛
@ufr1
·
May 19",Did these bastards just ban imported cigarettes? This means war! ,⚔ 🗡 🤺,,,,[],https://twitter.com/ufr1/status/1527331503826694144
𝚞𝚣𝚊𝚒𝚛,@ufr1,2022-05-20T11:56:29.000Z,"𝚞𝚣𝚊𝚒𝚛
@ufr1
·
May 20",Lets hope these last longer than the bhikari govt. Karo ban.. har ghar se dunhill niklay ga,,,,,['https://pbs.twimg.com/media/FTMxnpUWIAA9znk?format=jpg&name=small'],https://twitter.com/ufr1/status/1527619268107714560
