UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Afonso • $PACT,@0xAf0n5o,2022-04-20T19:44:49.000Z,"Afonso • $PACT
@0xAf0n5o
·
Apr 21","We have the most beautiful, diverse, engaged, positive, and distributed team in the world. Period. #impactmarket #celo 
@IPCTmarket
Who wants to join us? https://careers.impactmarket.com
1
6
22",💙,1,6,22,['https://pbs.twimg.com/media/FQz8Dl3VkAAoORl?format=jpg&name=small'],https://twitter.com/0xAf0n5o/status/1516865491540709376
Afonso • $PACT,@0xAf0n5o,2022-04-20T22:27:17.000Z,"Afonso • $PACT
@0xAf0n5o
·
Apr 21","Yeah, crypto is very volatile. Stay away. #netflix
10",,,,10,['https://pbs.twimg.com/media/FQ0iNwtVgAEwOTC?format=jpg&name=small'],https://twitter.com/0xAf0n5o/status/1516906374638178304
Afonso • $PACT,@0xAf0n5o,2022-04-22T20:29:50.000Z,"Afonso • $PACT
@0xAf0n5o
·
Apr 23","""Universal Basic Income""
1
1
13",,1,1,13,['https://pbs.twimg.com/media/FQ-aiD2VcAEYPkn?format=jpg&name=small'],https://twitter.com/0xAf0n5o/status/1517601596128911360
Afonso • $PACT,@0xAf0n5o,2022-04-23T05:47:24.000Z,"Afonso • $PACT
@0xAf0n5o
·
Apr 23","100%
3",,,,3,['https://pbs.twimg.com/media/FRAaOViVgAADLDJ?format=jpg&name=small'],https://twitter.com/0xAf0n5o/status/1517741910399483905
Afonso • $PACT,@0xAf0n5o,2022-04-24T23:26:29.000Z,"Afonso • $PACT
@0xAf0n5o
·
Apr 25","“Renta básica incondicional en criptomonedas llega a Venezuela gracias a impactMarket” #ubi #venezuela #rentabasica
es.beincrypto.com
Renta básica incondicional en criptomonedas llega a Venezuela gracias a impactMarket - BeInCrypto
impactMarket, es el protocolo descentralizado que distribuye renta básica incondicional alrededor del mundo y ha llegado a Venezuela.
2
6",,,2,6,['https://pbs.twimg.com/card_img/1515793853097385986/qTcgBSGn?format=jpg&name=small'],https://twitter.com/0xAf0n5o/status/1518370826277453825
Afonso • $PACT,@0xAf0n5o,2022-04-25T19:07:48.000Z,"Afonso • $PACT
@0xAf0n5o
·
Apr 26","Should he rebrand it to twittlon? or Elowitter?  #elonmusk #twitter
3",😂,,,3,[],https://twitter.com/0xAf0n5o/status/1518668115831230464
Afonso • $PACT,@0xAf0n5o,2022-04-25T17:54:57.000Z,"Afonso • $PACT
@0xAf0n5o
·
Apr 25","Hey 
@apple
, are you sure Macbook Pro's 2022 shipped with fans? Never heard them ...",,,,,[],https://twitter.com/0xAf0n5o/status/1518649780750065665
Afonso • $PACT,@0xAf0n5o,2022-04-26T22:06:05.000Z,"Afonso • $PACT
@0xAf0n5o
·
18h","Twitter has 217 million total number of monetizable daily active users... so... for a 44 billions deal... this is around $202 dollars per user....  Meta does $40.96 ad revenue per user each year..... #twitter #elonmusk

https://s22.q4cdn.com/826641620/files/doc_financials/2021/q4/Final-Q4'21-Selected-Metrics-and-Financials.pdf…

https://statista.com/statistics/234056/facebooks-average-advertising-revenue-per-user/…
4",,,,4,[],https://twitter.com/0xAf0n5o/status/1519075369243987969
