UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Teapot Dome was Amateur Hour!,@HarrenGWarding,2022-04-20T12:48:13.000Z,"Teapot Dome was Amateur Hour!
@HarrenGWarding
·
Apr 20","Very strong “tell me you don’t know how journalism works without saying you don’t know how it works” vibe from Erick Aguilar here.
Erick Aguilar for Congress, FL 4th District
@ErickAguilarJAX
 · Apr 19
Replying to @TaylorLorenz
Here is a picture of you showing up to random peoples houses to write a story... Journalistic Ethics. You have none.
4",,,,4,"['https://pbs.twimg.com/profile_images/1447557333341675533/Kjv5VIb2_mini.jpg', 'https://pbs.twimg.com/media/FQtdL4uXEAcOMjm?format=png&name=900x900']",https://twitter.com/HarrenGWarding/status/1516760648197189636
Teapot Dome was Amateur Hour!,@HarrenGWarding,2022-04-23T20:52:59.000Z,"Teapot Dome was Amateur Hour!
@HarrenGWarding
·
Apr 24","ASU students repainting the mural at the end of our block with a “Stand With Ukraine” design:
2
9",,,2,9,['https://pbs.twimg.com/media/FRDpfmXVgAAMfqZ?format=jpg&name=small'],https://twitter.com/HarrenGWarding/status/1517969809299763200
