UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Shah Hussain Syed,@SHussain_88,2022-04-24T13:34:59.000Z,"Shah Hussain Syed
@SHussain_88
·
Apr 24","اگر کسی نے پاکستان کی طرف میلی آنکھ سے بھی دیکھا تو اسے ای سی ایل سے نکال کر ملک سے باہر بھیج دیں گے. 
منقول

#امپورٹڈ_حکومت_نامنظور
1",,,,1,[],https://twitter.com/SHussain_88/status/1518221969497501698
Shah Hussain Syed,@SHussain_88,2022-04-25T04:33:43.000Z,"Shah Hussain Syed
@SHussain_88
·
Apr 25","#MarchAgaintsImportedGovt
2",,,,2,['https://pbs.twimg.com/media/FRKciEKWQAM5p82?format=jpg&name=900x900'],https://twitter.com/SHussain_88/status/1518448144572424192
Shah Hussain Syed,@SHussain_88,2022-04-25T01:32:41.000Z,"Shah Hussain Syed
@SHussain_88
·
Apr 25","واٹر ایپ غلاموں کو آقا کا میسج 
@AajKamranKhan
 
@ImranRiazKhan
 
@HamidMirPAK
 
@UmarCheema1
 
@ammarmasood3
Dr. Shahbaz GiLL
@SHABAZGIL
 · Apr 25
Caption please
1",,,,1,"['https://pbs.twimg.com/profile_images/1162149336307970049/hfP8u3Lq_mini.jpg', 'https://pbs.twimg.com/media/FRI4IsuXoAcwiEy?format=jpg&name=small']",https://twitter.com/SHussain_88/status/1518402586797387776
Shah Hussain Syed,@SHussain_88,2022-04-25T01:25:11.000Z,"Shah Hussain Syed
@SHussain_88
·
Apr 25","مر جائینگے یزید کی بیعت نا کریں گے. 

#MarchAgainstImportedGovt
1",,,,1,[],https://twitter.com/SHussain_88/status/1518400698425262080
Shah Hussain Syed,@SHussain_88,2022-04-26T18:22:06.000Z,"Shah Hussain Syed
@SHussain_88
·
Apr 26","لوٹ مار لیگ کی طرف سے غلاموں اور چاپلوسی کرنیوالوں کے لئے قومی خزانے کے منہ کھول دیئے گئے ایسے بانٹ رہے ہیں جیسے ان کے باپ کا مال ہو.  ویسے کیا کارنامہ کیا ہے ای سی پی نے... ؟؟
@Shiffa_ZY
 @MaleehaHashmey
 @AzharSiddique
 @ImranRiazKhan
 @Intl_Mediatior
 @fawadchaudhry
 @MashwaniAzhar
2
40
17",,2,40,17,['https://pbs.twimg.com/media/FRSjuqYXsAUcs0p?format=jpg&name=small'],https://twitter.com/SHussain_88/status/1519018999547404289
Shah Hussain Syed,@SHussain_88,2022-04-26T01:13:33.000Z,"Shah Hussain Syed
@SHussain_88
·
Apr 26","Koi sharm koi haya ?? 
@ammarmasood3
4
15
25",,4,15,25,['https://pbs.twimg.com/media/FRO4TqDXMAcxQdP?format=jpg&name=small'],https://twitter.com/SHussain_88/status/1518760157978705920
Shah Hussain Syed,@SHussain_88,2022-04-27T08:20:32.000Z,"Shah Hussain Syed
@SHussain_88
·
Apr 27","پی ٹی آئی کی حکومت پرشب خون مارا گیاانصافینز پرامن طور پر احتجاج کررہےہیں لاکھوں کا مجمع ہوتا ہے لیکن کسی چیز کو نقصان نہیں پہنچایا جاتا۔ تو یہ شاری جیسے دہشتگردوں کومحرومیوں کے خول میں لپیٹ کر ہیرو نا بنایاجائے محرومیاں پورے پاکستان میں ہیں پر ہم سب ریاست سے وفادار ہیں اور
1
5",,1,,5,[],https://twitter.com/SHussain_88/status/1519229998988673024
Shah Hussain Syed,@SHussain_88,2022-04-29T17:06:09.000Z,"Shah Hussain Syed
@SHussain_88
·
18h","حضور آپ کی حرکتیں ہی ایسی ہیں
1",,,,1,['https://pbs.twimg.com/media/FRhvHbGWQAAPYBQ?format=jpg&name=small'],https://twitter.com/SHussain_88/status/1520087050543845377
